epoch,eval_accuracy,eval_f1,eval_mse,eval_pearson,eval_precision,eval_recall,eval_spearman,lr-AdamW,step,train_loss,val_accuracy,val_f1,val_mse,val_pearson,val_precision,val_recall,val_spearman
,,,,,,,,2.6402640264026403e-08,4,,,,,,,,
0,,,,,,,,,4,0.15476205945014954,,,,,,,
,,,,,,,,5.94059405940594e-08,9,,,,,,,,
0,,,,,,,,,9,0.05259130150079727,,,,,,,
,,,,,,,,9.24092409240924e-08,14,,,,,,,,
0,,,,,,,,,14,0.183015376329422,,,,,,,
,,,,,,,,1.254125412541254e-07,19,,,,,,,,
0,,,,,,,,,19,0.21305371820926666,,,,,,,
,,,,,,,,1.584158415841584e-07,24,,,,,,,,
0,,,,,,,,,24,0.09325625747442245,,,,,,,
,,,,,,,,1.9141914191419142e-07,29,,,,,,,,
0,,,,,,,,,29,0.04732067883014679,,,,,,,
,,,,,,,,2.244224422442244e-07,34,,,,,,,,
0,,,,,,,,,34,0.1554432064294815,,,,,,,
,,,,,,,,2.5742574257425743e-07,39,,,,,,,,
0,,,,,,,,,39,0.06549206376075745,,,,,,,
,,,,,,,,2.904290429042904e-07,44,,,,,,,,
0,,,,,,,,,44,0.07591751962900162,,,,,,,
,,,,,,,,3.234323432343234e-07,49,,,,,,,,
0,,,,,,,,,49,0.07441335171461105,,,,,,,
,,,,,,,,3.564356435643564e-07,54,,,,,,,,
0,,,,,,,,,54,0.19750766456127167,,,,,,,
,,,,,,,,3.894389438943894e-07,59,,,,,,,,
0,,,,,,,,,59,0.09049436450004578,,,,,,,
,,,,,,,,4.2244224422442244e-07,64,,,,,,,,
0,,,,,,,,,64,0.035271789878606796,,,,,,,
,,,,,,,,4.5544554455445543e-07,69,,,,,,,,
0,,,,,,,,,69,0.16012197732925415,,,,,,,
,,,,,,,,4.884488448844884e-07,74,,,,,,,,
0,,,,,,,,,74,0.08138936012983322,,,,,,,
,,,,,,,,5.214521452145214e-07,79,,,,,,,,
0,,,,,,,,,79,0.10377277433872223,,,,,,,
,,,,,,,,5.544554455445545e-07,84,,,,,,,,
0,,,,,,,,,84,0.1037416160106659,,,,,,,
,,,,,,,,5.874587458745874e-07,89,,,,,,,,
0,,,,,,,,,89,0.20582708716392517,,,,,,,
,,,,,,,,6.204620462046204e-07,94,,,,,,,,
0,,,,,,,,,94,0.12946376204490662,,,,,,,
,,,,,,,,6.534653465346535e-07,99,,,,,,,,
0,,,,,,,,,99,0.07616505771875381,,,,,,,
,,,,,,,,6.864686468646864e-07,104,,,,,,,,
0,,,,,,,,,104,0.05869149789214134,,,,,,,
,,,,,,,,7.194719471947195e-07,109,,,,,,,,
0,,,,,,,,,109,0.05360009893774986,,,,,,,
,,,,,,,,7.524752475247525e-07,114,,,,,,,,
0,,,,,,,,,114,0.1268957555294037,,,,,,,
,,,,,,,,7.854785478547854e-07,119,,,,,,,,
0,,,,,,,,,119,0.05531488358974457,,,,,,,
,,,,,,,,8.184818481848184e-07,124,,,,,,,,
0,,,,,,,,,124,0.10072407871484756,,,,,,,
,,,,,,,,8.514851485148514e-07,129,,,,,,,,
0,,,,,,,,,129,0.13244080543518066,,,,,,,
,,,,,,,,8.844884488448845e-07,134,,,,,,,,
0,,,,,,,,,134,0.053707391023635864,,,,,,,
,,,,,,,,9.174917491749174e-07,139,,,,,,,,
0,,,,,,,,,139,0.10330962389707565,,,,,,,
,,,,,,,,9.504950495049504e-07,144,,,,,,,,
