epoch,eval_accuracy,eval_f1,eval_loss,eval_mse,eval_pearson,eval_precision,eval_recall,eval_spearman,lr-AdamW,step,train_loss,val_accuracy,val_f1,val_loss,val_mse,val_pearson,val_precision,val_recall,val_spearman
,,,,,,,,,6.6006600660066e-11,4,,,,,,,,,
0,,,,,,,,,,4,0.08703108876943588,,,,,,,,
,,,,,,,,,1.4851485148514851e-10,9,,,,,,,,,
0,,,,,,,,,,9,0.07283852249383926,,,,,,,,
,,,,,,,,,2.31023102310231e-10,14,,,,,,,,,
0,,,,,,,,,,14,0.11678580939769745,,,,,,,,
,,,,,,,,,3.1353135313531357e-10,19,,,,,,,,,
0,,,,,,,,,,19,0.12596796452999115,,,,,,,,
,,,,,,,,,3.9603960396039605e-10,24,,,,,,,,,
0,,,,,,,,,,24,0.12103141099214554,,,,,,,,
,,,,,,,,,4.785478547854785e-10,29,,,,,,,,,
0,,,,,,,,,,29,0.09077338874340057,,,,,,,,
,,,,,,,,,5.610561056105611e-10,34,,,,,,,,,
0,,,,,,,,,,34,0.1184907853603363,,,,,,,,
,,,,,,,,,6.435643564356436e-10,39,,,,,,,,,
0,,,,,,,,,,39,0.05024752393364906,,,,,,,,
,,,,,,,,,7.260726072607261e-10,44,,,,,,,,,
0,,,,,,,,,,44,0.11592014878988266,,,,,,,,
,,,,,,,,,8.085808580858085e-10,49,,,,,,,,,
0,,,,,,,,,,49,0.008931884542107582,,,,,,,,
,,,,,,,,,8.91089108910891e-10,54,,,,,,,,,
0,,,,,,,,,,54,0.1078164279460907,,,,,,,,
,,,,,,,,,9.735973597359735e-10,59,,,,,,,,,
0,,,,,,,,,,59,0.1049526259303093,,,,,,,,
,,,,,,,,,1.056105610561056e-09,64,,,,,,,,,
0,,,,,,,,,,64,0.04584283381700516,,,,,,,,
,,,,,,,,,1.1386138613861385e-09,69,,,,,,,,,
0,,,,,,,,,,69,0.05323932319879532,,,,,,,,
,,,,,,,,,1.221122112211221e-09,74,,,,,,,,,
0,,,,,,,,,,74,0.07665373384952545,,,,,,,,
,,,,,,,,,1.3036303630363035e-09,79,,,,,,,,,
0,,,,,,,,,,79,0.08526050299406052,,,,,,,,
,,,,,,,,,1.386138613861386e-09,84,,,,,,,,,
0,,,,,,,,,,84,0.12439719587564468,,,,,,,,
,,,,,,,,,1.4686468646864684e-09,89,,,,,,,,,
0,,,,,,,,,,89,0.1133340448141098,,,,,,,,
,,,,,,,,,1.551155115511551e-09,94,,,,,,,,,
0,,,,,,,,,,94,0.07130791246891022,,,,,,,,
,,,,,,,,,1.6336633663366336e-09,99,,,,,,,,,
0,,,,,,,,,,99,0.062770314514637,,,,,,,,
,,,,,,,,,1.7161716171617161e-09,104,,,,,,,,,
0,,,,,,,,,,104,0.06634791940450668,,,,,,,,
,,,,,,,,,1.7986798679867986e-09,109,,,,,,,,,
0,,,,,,,,,,109,0.06314877420663834,,,,,,,,
,,,,,,,,,1.881188118811881e-09,114,,,,,,,,,
0,,,,,,,,,,114,0.08920680731534958,,,,,,,,
,,,,,,,,,1.9636963696369636e-09,119,,,,,,,,,
0,,,,,,,,,,119,0.07981504499912262,,,,,,,,
,,,,,,,,,2.046204620462046e-09,124,,,,,,,,,
0,,,,,,,,,,124,0.058472808450460434,,,,,,,,
,,,,,,,,,2.128712871287129e-09,129,,,,,,,,,
0,,,,,,,,,,129,0.09361790865659714,,,,,,,,
,,,,,,,,,2.2112211221122112e-09,134,,,,,,,,,
0,,,,,,,,,,134,0.048324137926101685,,,,,,,,
,,,,,,,,,2.293729372937294e-09,139,,,,,,,,,
0,,,,,,,,,,139,0.12168365716934204,,,,,,,,
,,,,,,,,,2.3762376237623762e-09,144,,,,,,,,,
0,,,,,,,,,,144,0.12919214367866516,,,,,,,,
,,,,,,,,,2.458745874587459e-09,149,,,,,,,,,
0,,,,,,,,,,149,0.0924682691693306,,,,,,,,
,,,,,,,,,2.541254125412541e-09,154,,,,,,,,,
0,,,,,,,,,,154,0.03251592069864273,,,,,,,,
,,,,,,,,,2.623762376237624e-09,159,,,,,,,,,
0,,,,,,,,,,159,0.058798059821128845,,,,,,,,
,,,,,,,,,2.706270627062706e-09,164,,,,,,,,,
0,,,,,,,,,,164,0.06003110855817795,,,,,,,,
,,,,,,,,,2.788778877887789e-09,169,,,,,,,,,
0,,,,,,,,,,169,0.08305168151855469,,,,,,,,
,,,,,,,,,2.871287128712871e-09,174,,,,,,,,,
0,,,,,,,,,,174,0.05304386094212532,,,,,,,,
,,,,,,,,,2.953795379537954e-09,179,,,,,,,,,
0,,,,,,,,,,179,0.07632831484079361,,,,,,,,
,,,,,,,,,3.036303630363036e-09,184,,,,,,,,,
0,,,,,,,,,,184,0.09782332926988602,,,,,,,,
,,,,,,,,,3.118811881188119e-09,189,,,,,,,,,
0,,,,,,,,,,189,0.06179556995630264,,,,,,,,
,,,,,,,,,3.201320132013201e-09,194,,,,,,,,,
0,,,,,,,,,,194,0.10456974059343338,,,,,,,,
,,,,,,,,,3.2838283828382838e-09,199,,,,,,,,,
0,,,,,,,,,,199,0.15721353888511658,,,,,,,,
,,,,,,,,,3.366336633663366e-09,204,,,,,,,,,
0,,,,,,,,,,204,0.06795407086610794,,,,,,,,
,,,,,,,,,3.4488448844884488e-09,209,,,,,,,,,
0,,,,,,,,,,209,0.09994201362133026,,,,,,,,
,,,,,,,,,3.531353135313531e-09,214,,,,,,,,,
0,,,,,,,,,,214,0.10941395908594131,,,,,,,,
,,,,,,,,,3.6138613861386137e-09,219,,,,,,,,,
0,,,,,,,,,,219,0.08523842692375183,,,,,,,,
,,,,,,,,,3.696369636963696e-09,224,,,,,,,,,
0,,,,,,,,,,224,0.10821022838354111,,,,,,,,
,,,,,,,,,3.778877887788779e-09,229,,,,,,,,,
0,,,,,,,,,,229,0.1038813591003418,,,,,,,,
,,,,,,,,,3.861386138613861e-09,234,,,,,,,,,
0,,,,,,,,,,234,0.15117864310741425,,,,,,,,
,,,,,,,,,3.943894389438943e-09,239,,,,,,,,,
0,,,,,,,,,,239,0.14514417946338654,,,,,,,,
,,,,,,,,,4.026402640264026e-09,244,,,,,,,,,
0,,,,,,,,,,244,0.08828399330377579,,,,,,,,
,,,,,,,,,4.108910891089109e-09,249,,,,,,,,,
0,,,,,,,,,,249,0.08529791980981827,,,,,,,,
,,,,,,,,,4.191419141914191e-09,254,,,,,,,,,
0,,,,,,,,,,254,0.10637710988521576,,,,,,,,
,,,,,,,,,4.273927392739273e-09,259,,,,,,,,,
0,,,,,,,,,,259,0.04558882862329483,,,,,,,,
,,,,,,,,,4.356435643564356e-09,264,,,,,,,,,
0,,,,,,,,,,264,0.07446017861366272,,,,,,,,
,,,,,,,,,4.438943894389439e-09,269,,,,,,,,,
0,,,,,,,,,,269,0.09592977911233902,,,,,,,,
,,,,,,,,,4.521452145214521e-09,274,,,,,,,,,
0,,,,,,,,,,274,0.0751722976565361,,,,,,,,
,,,,,,,,,4.603960396039603e-09,279,,,,,,,,,
0,,,,,,,,,,279,0.12020410597324371,,,,,,,,
,,,,,,,,,4.686468646864686e-09,284,,,,,,,,,
0,,,,,,,,,,284,0.08143334835767746,,,,,,,,
,,,,,,,,,4.7689768976897686e-09,289,,,,,,,,,
0,,,,,,,,,,289,0.07024744898080826,,,,,,,,
,,,,,,,,,4.851485148514851e-09,294,,,,,,,,,
0,,,,,,,,,,294,0.05848807469010353,,,,,,,,
,,,,,,,,,4.933993399339933e-09,299,,,,,,,,,
0,,,,,,,,,,299,0.071846604347229,,,,,,,,
0,,,,,,,,,,302,,0.46875,0.4848484992980957,0.08415426313877106,0.08415426313877106,-0.05133097246289253,0.5333333611488342,0.4444444477558136,-0.03161337971687317
,,,,,,,,,5.016501650165017e-09,304,,,,,,,,,
1,,,,,,,,,,304,0.1287965327501297,,,,,,,,
,,,,,,,,,5.099009900990099e-09,309,,,,,,,,,
1,,,,,,,,,,309,0.06122300401329994,,,,,,,,
,,,,,,,,,5.181518151815182e-09,314,,,,,,,,,
1,,,,,,,,,,314,0.095428965985775,,,,,,,,
,,,,,,,,,5.264026402640264e-09,319,,,,,,,,,
1,,,,,,,,,,319,0.07390572130680084,,,,,,,,
,,,,,,,,,5.346534653465347e-09,324,,,,,,,,,
1,,,,,,,,,,324,0.1329645961523056,,,,,,,,
,,,,,,,,,5.429042904290429e-09,329,,,,,,,,,
1,,,,,,,,,,329,0.02140370011329651,,,,,,,,
,,,,,,,,,5.5115511551155116e-09,334,,,,,,,,,
1,,,,,,,,,,334,0.06214532628655434,,,,,,,,
,,,,,,,,,5.594059405940594e-09,339,,,,,,,,,
1,,,,,,,,,,339,0.10033124685287476,,,,,,,,
,,,,,,,,,5.676567656765677e-09,344,,,,,,,,,
1,,,,,,,,,,344,0.062046490609645844,,,,,,,,
,,,,,,,,,5.759075907590759e-09,349,,,,,,,,,
1,,,,,,,,,,349,0.04753604531288147,,,,,,,,
,,,,,,,,,5.8415841584158415e-09,354,,,,,,,,,
1,,,,,,,,,,354,0.07991128414869308,,,,,,,,
,,,,,,,,,5.924092409240924e-09,359,,,,,,,,,
1,,,,,,,,,,359,0.057385366410017014,,,,,,,,
,,,,,,,,,6.006600660066007e-09,364,,,,,,,,,
1,,,,,,,,,,364,0.05010579898953438,,,,,,,,
,,,,,,,,,6.089108910891089e-09,369,,,,,,,,,
1,,,,,,,,,,369,0.1007256731390953,,,,,,,,
,,,,,,,,,6.1716171617161715e-09,374,,,,,,,,,
1,,,,,,,,,,374,0.11647792160511017,,,,,,,,
,,,,,,,,,6.254125412541254e-09,379,,,,,,,,,
1,,,,,,,,,,379,0.10752532631158829,,,,,,,,
,,,,,,,,,6.336633663366337e-09,384,,,,,,,,,
1,,,,,,,,,,384,0.08376272022724152,,,,,,,,
,,,,,,,,,6.419141914191419e-09,389,,,,,,,,,
1,,,,,,,,,,389,0.07242341339588165,,,,,,,,
,,,,,,,,,6.5016501650165014e-09,394,,,,,,,,,
1,,,,,,,,,,394,0.10936962813138962,,,,,,,,
,,,,,,,,,6.584158415841584e-09,399,,,,,,,,,
1,,,,,,,,,,399,0.038348957896232605,,,,,,,,
,,,,,,,,,6.666666666666667e-09,404,,,,,,,,,
