epoch,eval_accuracy,eval_f1,eval_mse,eval_pearson,eval_precision,eval_recall,eval_spearman,lr-AdamW,step,train_loss,val_accuracy,val_f1,val_mse,val_pearson,val_precision,val_recall,val_spearman
,,,,,,,,5.28052805280528e-10,4,,,,,,,,
0,,,,,,,,,4,0.10239867120981216,,,,,,,
,,,,,,,,1.1881188118811881e-09,9,,,,,,,,
0,,,,,,,,,9,0.09655742347240448,,,,,,,
,,,,,,,,1.848184818481848e-09,14,,,,,,,,
0,,,,,,,,,14,0.1210961639881134,,,,,,,
,,,,,,,,2.5082508250825085e-09,19,,,,,,,,
0,,,,,,,,,19,0.12298624962568283,,,,,,,
,,,,,,,,3.1683168316831684e-09,24,,,,,,,,
0,,,,,,,,,24,0.15195536613464355,,,,,,,
,,,,,,,,3.828382838283828e-09,29,,,,,,,,
0,,,,,,,,,29,0.13120578229427338,,,,,,,
,,,,,,,,4.488448844884489e-09,34,,,,,,,,
0,,,,,,,,,34,0.1402914822101593,,,,,,,
,,,,,,,,5.1485148514851485e-09,39,,,,,,,,
0,,,,,,,,,39,0.07442773133516312,,,,,,,
,,,,,,,,5.8085808580858084e-09,44,,,,,,,,
0,,,,,,,,,44,0.1481427252292633,,,,,,,
,,,,,,,,6.468646864686468e-09,49,,,,,,,,
0,,,,,,,,,49,0.031949691474437714,,,,,,,
,,,,,,,,7.128712871287128e-09,54,,,,,,,,
0,,,,,,,,,54,0.1767035722732544,,,,,,,
,,,,,,,,7.788778877887788e-09,59,,,,,,,,
0,,,,,,,,,59,0.14795072376728058,,,,,,,
,,,,,,,,8.448844884488448e-09,64,,,,,,,,
0,,,,,,,,,64,0.07162458449602127,,,,,,,
,,,,,,,,9.108910891089108e-09,69,,,,,,,,
0,,,,,,,,,69,0.04989735037088394,,,,,,,
,,,,,,,,9.768976897689768e-09,74,,,,,,,,
0,,,,,,,,,74,0.08963137865066528,,,,,,,
,,,,,,,,1.0429042904290428e-08,79,,,,,,,,
0,,,,,,,,,79,0.11385103315114975,,,,,,,
,,,,,,,,1.1089108910891088e-08,84,,,,,,,,
0,,,,,,,,,84,0.18624413013458252,,,,,,,
,,,,,,,,1.1749174917491748e-08,89,,,,,,,,
0,,,,,,,,,89,0.09133750200271606,,,,,,,
,,,,,,,,1.2409240924092407e-08,94,,,,,,,,
0,,,,,,,,,94,0.039255186915397644,,,,,,,
,,,,,,,,1.3069306930693069e-08,99,,,,,,,,
0,,,,,,,,,99,0.11236998438835144,,,,,,,
,,,,,,,,1.3729372937293729e-08,104,,,,,,,,
0,,,,,,,,,104,0.057446569204330444,,,,,,,
,,,,,,,,1.4389438943894389e-08,109,,,,,,,,
0,,,,,,,,,109,0.07448318600654602,,,,,,,
,,,,,,,,1.5049504950495047e-08,114,,,,,,,,
0,,,,,,,,,114,0.17044901847839355,,,,,,,
,,,,,,,,1.570957095709571e-08,119,,,,,,,,
0,,,,,,,,,119,0.13284868001937866,,,,,,,
,,,,,,,,1.6369636963696367e-08,124,,,,,,,,
0,,,,,,,,,124,0.054294437170028687,,,,,,,
,,,,,,,,1.7029702970297032e-08,129,,,,,,,,
0,,,,,,,,,129,0.10036725550889969,,,,,,,
,,,,,,,,1.768976897689769e-08,134,,,,,,,,
0,,,,,,,,,134,0.05557873845100403,,,,,,,
,,,,,,,,1.834983498349835e-08,139,,,,,,,,
0,,,,,,,,,139,0.20283815264701843,,,,,,,
,,,,,,,,1.900990099009901e-08,144,,,,,,,,
0,,,,,,,,,144,0.13919369876384735,,,,,,,
,,,,,,,,1.966996699669967e-08,149,,,,,,,,
0,,,,,,,,,149,0.14332474768161774,,,,,,,
