epoch,eval_accuracy,eval_f1,eval_loss,eval_mse,eval_pearson,eval_precision,eval_recall,eval_spearman,lr-AdamW,step,train_loss,val_accuracy,val_f1,val_loss,val_mse,val_pearson,val_precision,val_recall,val_spearman
,,,,,,,,,6.6006600660066e-11,4,,,,,,,,,
0,,,,,,,,,,4,0.0873337835073471,,,,,,,,
,,,,,,,,,1.4851485148514851e-10,9,,,,,,,,,
0,,,,,,,,,,9,0.07420021295547485,,,,,,,,
,,,,,,,,,2.31023102310231e-10,14,,,,,,,,,
0,,,,,,,,,,14,0.11721272021532059,,,,,,,,
,,,,,,,,,3.1353135313531357e-10,19,,,,,,,,,
0,,,,,,,,,,19,0.12654398381710052,,,,,,,,
,,,,,,,,,3.9603960396039605e-10,24,,,,,,,,,
0,,,,,,,,,,24,0.12104109674692154,,,,,,,,
,,,,,,,,,4.785478547854785e-10,29,,,,,,,,,
0,,,,,,,,,,29,0.09140262752771378,,,,,,,,
,,,,,,,,,5.610561056105611e-10,34,,,,,,,,,
0,,,,,,,,,,34,0.11991386860609055,,,,,,,,
,,,,,,,,,6.435643564356436e-10,39,,,,,,,,,
0,,,,,,,,,,39,0.050843045115470886,,,,,,,,
,,,,,,,,,7.260726072607261e-10,44,,,,,,,,,
0,,,,,,,,,,44,0.11765624582767487,,,,,,,,
,,,,,,,,,8.085808580858085e-10,49,,,,,,,,,
0,,,,,,,,,,49,0.008666682988405228,,,,,,,,
,,,,,,,,,8.91089108910891e-10,54,,,,,,,,,
0,,,,,,,,,,54,0.10724744945764542,,,,,,,,
,,,,,,,,,9.735973597359735e-10,59,,,,,,,,,
0,,,,,,,,,,59,0.10659457743167877,,,,,,,,
,,,,,,,,,1.056105610561056e-09,64,,,,,,,,,
0,,,,,,,,,,64,0.04593852162361145,,,,,,,,
,,,,,,,,,1.1386138613861385e-09,69,,,,,,,,,
0,,,,,,,,,,69,0.05285272374749184,,,,,,,,
,,,,,,,,,1.221122112211221e-09,74,,,,,,,,,
0,,,,,,,,,,74,0.07942908257246017,,,,,,,,
,,,,,,,,,1.3036303630363035e-09,79,,,,,,,,,
0,,,,,,,,,,79,0.08583240956068039,,,,,,,,
,,,,,,,,,1.386138613861386e-09,84,,,,,,,,,
0,,,,,,,,,,84,0.12562716007232666,,,,,,,,
,,,,,,,,,1.4686468646864684e-09,89,,,,,,,,,
0,,,,,,,,,,89,0.11366420239210129,,,,,,,,
,,,,,,,,,1.551155115511551e-09,94,,,,,,,,,
0,,,,,,,,,,94,0.06989531964063644,,,,,,,,
,,,,,,,,,1.6336633663366336e-09,99,,,,,,,,,
0,,,,,,,,,,99,0.06323453783988953,,,,,,,,
,,,,,,,,,1.7161716171617161e-09,104,,,,,,,,,
0,,,,,,,,,,104,0.06585121899843216,,,,,,,,
,,,,,,,,,1.7986798679867986e-09,109,,,,,,,,,
0,,,,,,,,,,109,0.06382287293672562,,,,,,,,
,,,,,,,,,1.881188118811881e-09,114,,,,,,,,,
0,,,,,,,,,,114,0.08888834714889526,,,,,,,,
,,,,,,,,,1.9636963696369636e-09,119,,,,,,,,,
0,,,,,,,,,,119,0.08070060610771179,,,,,,,,
,,,,,,,,,2.046204620462046e-09,124,,,,,,,,,
0,,,,,,,,,,124,0.05784835293889046,,,,,,,,
,,,,,,,,,2.128712871287129e-09,129,,,,,,,,,
0,,,,,,,,,,129,0.09335937350988388,,,,,,,,
,,,,,,,,,2.2112211221122112e-09,134,,,,,,,,,
0,,,,,,,,,,134,0.0485985204577446,,,,,,,,
,,,,,,,,,2.293729372937294e-09,139,,,,,,,,,
0,,,,,,,,,,139,0.12229260057210922,,,,,,,,
,,,,,,,,,2.3762376237623762e-09,144,,,,,,,,,
0,,,,,,,,,,144,0.13036350905895233,,,,,,,,
,,,,,,,,,2.458745874587459e-09,149,,,,,,,,,
0,,,,,,,,,,149,0.09258408844470978,,,,,,,,
,,,,,,,,,2.541254125412541e-09,154,,,,,,,,,
0,,,,,,,,,,154,0.03196142241358757,,,,,,,,
,,,,,,,,,2.623762376237624e-09,159,,,,,,,,,
0,,,,,,,,,,159,0.05895320698618889,,,,,,,,
,,,,,,,,,2.706270627062706e-09,164,,,,,,,,,
0,,,,,,,,,,164,0.059733301401138306,,,,,,,,
,,,,,,,,,2.788778877887789e-09,169,,,,,,,,,
0,,,,,,,,,,169,0.08452418446540833,,,,,,,,
,,,,,,,,,2.871287128712871e-09,174,,,,,,,,,
0,,,,,,,,,,174,0.053895071148872375,,,,,,,,
,,,,,,,,,2.953795379537954e-09,179,,,,,,,,,
0,,,,,,,,,,179,0.07459454238414764,,,,,,,,
,,,,,,,,,3.036303630363036e-09,184,,,,,,,,,
0,,,,,,,,,,184,0.09710263460874557,,,,,,,,
,,,,,,,,,3.118811881188119e-09,189,,,,,,,,,
0,,,,,,,,,,189,0.06103239953517914,,,,,,,,
,,,,,,,,,3.201320132013201e-09,194,,,,,,,,,
0,,,,,,,,,,194,0.10514908283948898,,,,,,,,
,,,,,,,,,3.2838283828382838e-09,199,,,,,,,,,
0,,,,,,,,,,199,0.158121258020401,,,,,,,,
,,,,,,,,,3.366336633663366e-09,204,,,,,,,,,
0,,,,,,,,,,204,0.06765637546777725,,,,,,,,
,,,,,,,,,3.4488448844884488e-09,209,,,,,,,,,
0,,,,,,,,,,209,0.10063657909631729,,,,,,,,
,,,,,,,,,3.531353135313531e-09,214,,,,,,,,,
0,,,,,,,,,,214,0.10904603451490402,,,,,,,,
,,,,,,,,,3.6138613861386137e-09,219,,,,,,,,,
0,,,,,,,,,,219,0.0870075523853302,,,,,,,,
,,,,,,,,,3.696369636963696e-09,224,,,,,,,,,
0,,,,,,,,,,224,0.10764754563570023,,,,,,,,
,,,,,,,,,3.778877887788779e-09,229,,,,,,,,,
0,,,,,,,,,,229,0.1057334765791893,,,,,,,,
,,,,,,,,,3.861386138613861e-09,234,,,,,,,,,
0,,,,,,,,,,234,0.15063928067684174,,,,,,,,
,,,,,,,,,3.943894389438943e-09,239,,,,,,,,,
0,,,,,,,,,,239,0.14400963485240936,,,,,,,,
,,,,,,,,,4.026402640264026e-09,244,,,,,,,,,
0,,,,,,,,,,244,0.08882678300142288,,,,,,,,
,,,,,,,,,4.108910891089109e-09,249,,,,,,,,,
