epoch,eval_accuracy,eval_f1,eval_mse,eval_pearson,eval_precision,eval_recall,eval_spearman,lr-AdamW,step,train_loss,val_accuracy,val_f1,val_mse,val_pearson,val_precision,val_recall,val_spearman
,,,,,,,,2.64026402640264e-10,4,,,,,,,,
0,,,,,,,,,4,0.10239734500646591,,,,,,,
,,,,,,,,5.940594059405941e-10,9,,,,,,,,
0,,,,,,,,,9,0.09658452868461609,,,,,,,
,,,,,,,,9.24092409240924e-10,14,,,,,,,,
0,,,,,,,,,14,0.12108253687620163,,,,,,,
,,,,,,,,1.2541254125412543e-09,19,,,,,,,,
0,,,,,,,,,19,0.12298022955656052,,,,,,,
,,,,,,,,1.5841584158415842e-09,24,,,,,,,,
0,,,,,,,,,24,0.15194201469421387,,,,,,,
,,,,,,,,1.914191419141914e-09,29,,,,,,,,
0,,,,,,,,,29,0.13125203549861908,,,,,,,
,,,,,,,,2.2442244224422443e-09,34,,,,,,,,
0,,,,,,,,,34,0.14032092690467834,,,,,,,
,,,,,,,,2.5742574257425743e-09,39,,,,,,,,
0,,,,,,,,,39,0.07446954399347305,,,,,,,
,,,,,,,,2.9042904290429042e-09,44,,,,,,,,
0,,,,,,,,,44,0.14819195866584778,,,,,,,
,,,,,,,,3.234323432343234e-09,49,,,,,,,,
0,,,,,,,,,49,0.03198792040348053,,,,,,,
,,,,,,,,3.564356435643564e-09,54,,,,,,,,
0,,,,,,,,,54,0.17673704028129578,,,,,,,
,,,,,,,,3.894389438943894e-09,59,,,,,,,,
0,,,,,,,,,59,0.14809828996658325,,,,,,,
,,,,,,,,4.224422442244224e-09,64,,,,,,,,
0,,,,,,,,,64,0.07176993042230606,,,,,,,
,,,,,,,,4.554455445544554e-09,69,,,,,,,,
0,,,,,,,,,69,0.04981113597750664,,,,,,,
,,,,,,,,4.884488448844884e-09,74,,,,,,,,
0,,,,,,,,,74,0.08975091576576233,,,,,,,
,,,,,,,,5.214521452145214e-09,79,,,,,,,,
0,,,,,,,,,79,0.11402640491724014,,,,,,,
,,,,,,,,5.544554455445544e-09,84,,,,,,,,
0,,,,,,,,,84,0.18657739460468292,,,,,,,
,,,,,,,,5.874587458745874e-09,89,,,,,,,,
0,,,,,,,,,89,0.09130577743053436,,,,,,,
,,,,,,,,6.204620462046204e-09,94,,,,,,,,
0,,,,,,,,,94,0.03930695354938507,,,,,,,
,,,,,,,,6.5346534653465345e-09,99,,,,,,,,
0,,,,,,,,,99,0.11258704960346222,,,,,,,
,,,,,,,,6.8646864686468644e-09,104,,,,,,,,
0,,,,,,,,,104,0.057634226977825165,,,,,,,
,,,,,,,,7.194719471947194e-09,109,,,,,,,,
0,,,,,,,,,109,0.0746660903096199,,,,,,,
,,,,,,,,7.524752475247524e-09,114,,,,,,,,
0,,,,,,,,,114,0.17061656713485718,,,,,,,
,,,,,,,,7.854785478547854e-09,119,,,,,,,,
0,,,,,,,,,119,0.1335533857345581,,,,,,,
,,,,,,,,8.184818481848183e-09,124,,,,,,,,
0,,,,,,,,,124,0.054167233407497406,,,,,,,
,,,,,,,,8.514851485148516e-09,129,,,,,,,,
0,,,,,,,,,129,0.10034435242414474,,,,,,,
,,,,,,,,8.844884488448845e-09,134,,,,,,,,
0,,,,,,,,,134,0.05577034875750542,,,,,,,
,,,,,,,,9.174917491749176e-09,139,,,,,,,,
0,,,,,,,,,139,0.20374518632888794,,,,,,,
,,,,,,,,9.504950495049505e-09,144,,,,,,,,
0,,,,,,,,,144,0.1400170475244522,,,,,,,
,,,,,,,,9.834983498349836e-09,149,,,,,,,,
0,,,,,,,,,149,0.1429927796125412,,,,,,,
,,,,,,,,1.0165016501650165e-08,154,,,,,,,,
0,,,,,,,,,154,0.03838410973548889,,,,,,,
,,,,,,,,1.0495049504950496e-08,159,,,,,,,,
0,,,,,,,,,159,0.06449612230062485,,,,,,,
,,,,,,,,1.0825082508250825e-08,164,,,,,,,,
0,,,,,,,,,164,0.11359561234712601,,,,,,,
,,,,,,,,1.1155115511551155e-08,169,,,,,,,,
0,,,,,,,,,169,0.09516172111034393,,,,,,,
,,,,,,,,1.1485148514851485e-08,174,,,,,,,,
0,,,,,,,,,174,0.11495914310216904,,,,,,,
,,,,,,,,1.1815181518151815e-08,179,,,,,,,,
0,,,,,,,,,179,0.08446617424488068,,,,,,,
