epoch,eval_accuracy,eval_f1,eval_mse,eval_pearson,eval_precision,eval_recall,eval_spearman,lr-AdamW,step,train_loss,val_accuracy,val_f1,val_mse,val_pearson,val_precision,val_recall,val_spearman
,,,,,,,,5.263157894736842e-10,4,,,,,,,,
0,,,,,,,,,4,0.08223655819892883,,,,,,,
,,,,,,,,1.1842105263157895e-09,9,,,,,,,,
0,,,,,,,,,9,0.09136894345283508,,,,,,,
,,,,,,,,1.8421052631578947e-09,14,,,,,,,,
0,,,,,,,,,14,0.05331840366125107,,,,,,,
,,,,,,,,2.5e-09,19,,,,,,,,
0,,,,,,,,,19,0.09988480806350708,,,,,,,
,,,,,,,,3.157894736842105e-09,24,,,,,,,,
0,,,,,,,,,24,0.06214817613363266,,,,,,,
,,,,,,,,3.81578947368421e-09,29,,,,,,,,
0,,,,,,,,,29,0.17878206074237823,,,,,,,
,,,,,,,,4.473684210526315e-09,34,,,,,,,,
0,,,,,,,,,34,0.15286529064178467,,,,,,,
,,,,,,,,5.131578947368421e-09,39,,,,,,,,
0,,,,,,,,,39,0.10482122749090195,,,,,,,
,,,,,,,,5.789473684210526e-09,44,,,,,,,,
0,,,,,,,,,44,0.08800825476646423,,,,,,,
,,,,,,,,6.447368421052631e-09,49,,,,,,,,
0,,,,,,,,,49,0.14164410531520844,,,,,,,
,,,,,,,,7.105263157894737e-09,54,,,,,,,,
0,,,,,,,,,54,0.10795032232999802,,,,,,,
,,,,,,,,7.763157894736842e-09,59,,,,,,,,
0,,,,,,,,,59,0.1260940581560135,,,,,,,
,,,,,,,,8.421052631578947e-09,64,,,,,,,,
0,,,,,,,,,64,0.14415815472602844,,,,,,,
,,,,,,,,9.078947368421053e-09,69,,,,,,,,
0,,,,,,,,,69,0.14179420471191406,,,,,,,
,,,,,,,,9.736842105263157e-09,74,,,,,,,,
0,,,,,,,,,74,0.06316305696964264,,,,,,,
,,,,,,,,1.0394736842105264e-08,79,,,,,,,,
0,,,,,,,,,79,0.14099806547164917,,,,,,,
,,,,,,,,1.1052631578947366e-08,84,,,,,,,,
0,,,,,,,,,84,0.05936728045344353,,,,,,,
,,,,,,,,1.1710526315789473e-08,89,,,,,,,,
0,,,,,,,,,89,0.14734496176242828,,,,,,,
,,,,,,,,1.2368421052631579e-08,94,,,,,,,,
0,,,,,,,,,94,0.09697191417217255,,,,,,,
,,,,,,,,1.3026315789473683e-08,99,,,,,,,,
0,,,,,,,,,99,0.1499946564435959,,,,,,,
,,,,,,,,1.368421052631579e-08,104,,,,,,,,
0,,,,,,,,,104,0.14203158020973206,,,,,,,
,,,,,,,,1.4342105263157892e-08,109,,,,,,,,
0,,,,,,,,,109,0.10058775544166565,,,,,,,
,,,,,,,,1.5e-08,114,,,,,,,,
0,,,,,,,,,114,0.13269788026809692,,,,,,,
,,,,,,,,1.5657894736842107e-08,119,,,,,,,,
0,,,,,,,,,119,0.0986514613032341,,,,,,,
,,,,,,,,1.631578947368421e-08,124,,,,,,,,
0,,,,,,,,,124,0.17723749577999115,,,,,,,
,,,,,,,,1.6973684210526312e-08,129,,,,,,,,
0,,,,,,,,,129,0.08964891731739044,,,,,,,
,,,,,,,,1.763157894736842e-08,134,,,,,,,,
0,,,,,,,,,134,0.10033532232046127,,,,,,,
,,,,,,,,1.8289473684210525e-08,139,,,,,,,,
